"代码","简称","时间","开盘价(元)"
"HKDCNY.EX","港币中间价","2019-12-19","0.8990"
"HKDCNY.EX","港币中间价","2019-12-20","0.8979"
"HKDCNY.EX","港币中间价","2019-12-23","0.8991"
"HKDCNY.EX","港币中间价","2019-12-24","0.9007"
"HKDCNY.EX","港币中间价","2019-12-25","0.8997"
"HKDCNY.EX","港币中间价","2019-12-26","0.8961"
"HKDCNY.EX","港币中间价","2019-12-27","0.8971"
"HKDCNY.EX","港币中间价","2019-12-30","0.8960"
"HKDCNY.EX","港币中间价","2019-12-31","0.8958"
"HKDCNY.EX","港币中间价","2020-01-02","0.8933"
"HKDCNY.EX","港币中间价","2020-01-03","0.8946"
"HKDCNY.EX","港币中间价","2020-01-06","0.8960"
"HKDCNY.EX","港币中间价","2020-01-07","0.8964"
"HKDCNY.EX","港币中间价","2020-01-08","0.8934"
"HKDCNY.EX","港币中间价","2020-01-09","0.8936"
"HKDCNY.EX","港币中间价","2020-01-10","0.8931"
"HKDCNY.EX","港币中间价","2020-01-13","0.8919"
"HKDCNY.EX","港币中间价","2020-01-14","0.8869"
"HKDCNY.EX","港币中间价","2020-01-15","0.8850"
"HKDCNY.EX","港币中间价","2020-01-16","0.8856"
"HKDCNY.EX","港币中间价","2020-01-17","0.8862"
"HKDCNY.EX","港币中间价","2020-01-20","0.8839"
"HKDCNY.EX","港币中间价","2020-01-21","0.8828"
"HKDCNY.EX","港币中间价","2020-01-22","0.8862"
"HKDCNY.EX","港币中间价","2020-01-23","0.8859"
"HKDCNY.EX","港币中间价","2020-02-03","0.8916"
"HKDCNY.EX","港币中间价","2020-02-04","0.8983"
"HKDCNY.EX","港币中间价","2020-02-05","0.8989"
"HKDCNY.EX","港币中间价","2020-02-06","0.9014"
"HKDCNY.EX","港币中间价","2020-02-07","0.8986"
"HKDCNY.EX","港币中间价","2020-02-10","0.8996"
"HKDCNY.EX","港币中间价","2020-02-11","0.9001"
"HKDCNY.EX","港币中间价","2020-02-12","0.8978"
"HKDCNY.EX","港币中间价","2020-02-13","0.8982"
"HKDCNY.EX","港币中间价","2020-02-14","0.8993"
"HKDCNY.EX","港币中间价","2020-02-17","0.8985"
"HKDCNY.EX","港币中间价","2020-02-18","0.8989"
"HKDCNY.EX","港币中间价","2020-02-19","0.9012"
"HKDCNY.EX","港币中间价","2020-02-20","0.9009"
"HKDCNY.EX","港币中间价","2020-02-21","0.9021"
"HKDCNY.EX","港币中间价","2020-02-24","0.9013"
"HKDCNY.EX","港币中间价","2020-02-25","0.9013"
"HKDCNY.EX","港币中间价","2020-02-26","0.8999"
"HKDCNY.EX","港币中间价","2020-02-27","0.9010"
"HKDCNY.EX","港币中间价","2020-02-28","0.8987"
"HKDCNY.EX","港币中间价","2020-03-02","0.8955"
"HKDCNY.EX","港币中间价","2020-03-03","0.8933"
"HKDCNY.EX","港币中间价","2020-03-04","0.8947"
"HKDCNY.EX","港币中间价","2020-03-05","0.8929"
"HKDCNY.EX","港币中间价","2020-03-06","0.8922"
"HKDCNY.EX","港币中间价","2020-03-09","0.8917"
"HKDCNY.EX","港币中间价","2020-03-10","0.8927"
"HKDCNY.EX","港币中间价","2020-03-11","0.8959"
"HKDCNY.EX","港币中间价","2020-03-12","0.8961"
"HKDCNY.EX","港币中间价","2020-03-13","0.9002"
"HKDCNY.EX","港币中间价","2020-03-16","0.9022"
"HKDCNY.EX","港币中间价","2020-03-17","0.9021"
"HKDCNY.EX","港币中间价","2020-03-18","0.9059"
"HKDCNY.EX","港币中间价","2020-03-19","0.9081"
"HKDCNY.EX","港币中间价","2020-03-20","0.9155"
"HKDCNY.EX","港币中间价","2020-03-23","0.9143"
"HKDCNY.EX","港币中间价","2020-03-24","0.9156"
"HKDCNY.EX","港币中间价","2020-03-25","0.9124"
"HKDCNY.EX","港币中间价","2020-03-26","0.9117"
"HKDCNY.EX","港币中间价","2020-03-27","0.9084"
"HKDCNY.EX","港币中间价","2020-03-30","0.9086"
"HKDCNY.EX","港币中间价","2020-03-31","0.9137"
"HKDCNY.EX","港币中间价","2020-04-01","0.9128"
"HKDCNY.EX","港币中间价","2020-04-02","0.9158"
"HKDCNY.EX","港币中间价","2020-04-03","0.9172"
"HKDCNY.EX","港币中间价","2020-04-07","0.9150"
"HKDCNY.EX","港币中间价","2020-04-08","0.9091"
"HKDCNY.EX","港币中间价","2020-04-09","0.9099"
"HKDCNY.EX","港币中间价","2020-04-10","0.9074"
"HKDCNY.EX","港币中间价","2020-04-13","0.9068"
"HKDCNY.EX","港币中间价","2020-04-14","0.9082"
"HKDCNY.EX","港币中间价","2020-04-15","0.9082"
"HKDCNY.EX","港币中间价","2020-04-16","0.9123"
"HKDCNY.EX","港币中间价","2020-04-17","0.9124"
"HKDCNY.EX","港币中间价","2020-04-20","0.9116"
"HKDCNY.EX","港币中间价","2020-04-21","0.9129"
"HKDCNY.EX","港币中间价","2020-04-22","0.9149"
"HKDCNY.EX","港币中间价","2020-04-23","0.9146"
"HKDCNY.EX","港币中间价","2020-04-24","0.9134"
"HKDCNY.EX","港币中间价","2020-04-27","0.9122"
"HKDCNY.EX","港币中间价","2020-04-28","0.9123"
"HKDCNY.EX","港币中间价","2020-04-29","0.9122"
"HKDCNY.EX","港币中间价","2020-04-30","0.9106"
"HKDCNY.EX","港币中间价","2020-05-06","0.9118"
"HKDCNY.EX","港币中间价","2020-05-07","0.9150"
"HKDCNY.EX","港币中间价","2020-05-08","0.9133"
"HKDCNY.EX","港币中间价","2020-05-11","0.9130"
"HKDCNY.EX","港币中间价","2020-05-12","0.9150"
"HKDCNY.EX","港币中间价","2020-05-13","0.9144"
"HKDCNY.EX","港币中间价","2020-05-14","0.9153"
"HKDCNY.EX","港币中间价","2020-05-15","0.9151"
"HKDCNY.EX","港币中间价","2020-05-18","0.9163"
"HKDCNY.EX","港币中间价","2020-05-19","0.9148"
"HKDCNY.EX","港币中间价","2020-05-20","0.9155"
"HKDCNY.EX","港币中间价","2020-05-21","0.9144"
"HKDCNY.EX","港币中间价","2020-05-22","0.9148"
"HKDCNY.EX","港币中间价","2020-05-25","0.9181"
"HKDCNY.EX","港币中间价","2020-05-26","0.9196"
"HKDCNY.EX","港币中间价","2020-05-27","0.9170"
"HKDCNY.EX","港币中间价","2020-05-28","0.9194"
"HKDCNY.EX","港币中间价","2020-05-29","0.9199"
"HKDCNY.EX","港币中间价","2020-06-01","0.9200"
"HKDCNY.EX","港币中间价","2020-06-02","0.9182"
"HKDCNY.EX","港币中间价","2020-06-03","0.9170"
"HKDCNY.EX","港币中间价","2020-06-04","0.9163"
"HKDCNY.EX","港币中间价","2020-06-05","0.9157"
"HKDCNY.EX","港币中间价","2020-06-08","0.9146"
"HKDCNY.EX","港币中间价","2020-06-09","0.9124"
"HKDCNY.EX","港币中间价","2020-06-10","0.9123"
"HKDCNY.EX","港币中间价","2020-06-11","0.9110"
"HKDCNY.EX","港币中间价","2020-06-12","0.9143"
"HKDCNY.EX","港币中间价","2020-06-15","0.9148"
"HKDCNY.EX","港币中间价","2020-06-16","0.9129"
"HKDCNY.EX","港币中间价","2020-06-17","0.9145"
"HKDCNY.EX","港币中间价","2020-06-18","0.9148"
"HKDCNY.EX","港币中间价","2020-06-19","0.9150"
"HKDCNY.EX","港币中间价","2020-06-22","0.9144"
"HKDCNY.EX","港币中间价","2020-06-23","0.9118"
"HKDCNY.EX","港币中间价","2020-06-24","0.9104"
"HKDCNY.EX","港币中间价","2020-06-29","0.9136"
"HKDCNY.EX","港币中间价","2020-06-30","0.9134"
"HKDCNY.EX","港币中间价","2020-07-01","0.9123"
"HKDCNY.EX","港币中间价","2020-07-02","0.9105"
"HKDCNY.EX","港币中间价","2020-07-03","0.9114"
"HKDCNY.EX","港币中间价","2020-07-06","0.9118"
"HKDCNY.EX","港币中间价","2020-07-07","0.9072"
"HKDCNY.EX","港币中间价","2020-07-08","0.9059"
"HKDCNY.EX","港币中间价","2020-07-09","0.9043"
"HKDCNY.EX","港币中间价","2020-07-10","0.9025"
"HKDCNY.EX","港币中间价","2020-07-13","0.9026"
"HKDCNY.EX","港币中间价","2020-07-14","0.9030"
"HKDCNY.EX","港币中间价","2020-07-15","0.9028"
"HKDCNY.EX","港币中间价","2020-07-16","0.9018"
"HKDCNY.EX","港币中间价","2020-07-17","0.9034"
"HKDCNY.EX","港币中间价","2020-07-20","0.9018"
"HKDCNY.EX","港币中间价","2020-07-21","0.9012"
"HKDCNY.EX","港币中间价","2020-07-22","0.8995"
"HKDCNY.EX","港币中间价","2020-07-23","0.9020"
"HKDCNY.EX","港币中间价","2020-07-24","0.9022"
"HKDCNY.EX","港币中间价","2020-07-27","0.9034"
"HKDCNY.EX","港币中间价","2020-07-28","0.9018"
"HKDCNY.EX","港币中间价","2020-07-29","0.9028"
"HKDCNY.EX","港币中间价","2020-07-30","0.9020"
"HKDCNY.EX","港币中间价","2020-07-31","0.9012"
"HKDCNY.EX","港币中间价","2020-08-03","0.9029"
"HKDCNY.EX","港币中间价","2020-08-04","0.9006"
"HKDCNY.EX","港币中间价","2020-08-05","0.9000"
"HKDCNY.EX","港币中间价","2020-08-06","0.8960"
"HKDCNY.EX","港币中间价","2020-08-07","0.8956"
"HKDCNY.EX","港币中间价","2020-08-10","0.8986"
"HKDCNY.EX","港币中间价","2020-08-11","0.8995"
"HKDCNY.EX","港币中间价","2020-08-12","0.8980"
"HKDCNY.EX","港币中间价","2020-08-13","0.8957"
"HKDCNY.EX","港币中间价","2020-08-14","0.8955"
"HKDCNY.EX","港币中间价","2020-08-17","0.8949"
"HKDCNY.EX","港币中间价","2020-08-18","0.8945"
"HKDCNY.EX","港币中间价","2020-08-19","0.8925"
"HKDCNY.EX","港币中间价","2020-08-20","0.8938"
"HKDCNY.EX","港币中间价","2020-08-21","0.8917"
"HKDCNY.EX","港币中间价","2020-08-24","0.8928"
"HKDCNY.EX","港币中间价","2020-08-25","0.8927"
"HKDCNY.EX","港币中间价","2020-08-26","0.8913"
"HKDCNY.EX","港币中间价","2020-08-27","0.8890"
"HKDCNY.EX","港币中间价","2020-08-28","0.8889"
"HKDCNY.EX","港币中间价","2020-08-31","0.8852"
"HKDCNY.EX","港币中间价","2020-09-01","0.8838"
"HKDCNY.EX","港币中间价","2020-09-02","0.8823"
"HKDCNY.EX","港币中间价","2020-09-03","0.8815"
"HKDCNY.EX","港币中间价","2020-09-04","0.8820"
"HKDCNY.EX","港币中间价","2020-09-07","0.8824"
"HKDCNY.EX","港币中间价","2020-09-08","0.8821"
"HKDCNY.EX","港币中间价","2020-09-09","0.8828"
"HKDCNY.EX","港币中间价","2020-09-10","0.8816"
"HKDCNY.EX","港币中间价","2020-09-11","0.8824"
"HKDCNY.EX","港币中间价","2020-09-14","0.8820"
"HKDCNY.EX","港币中间价","2020-09-15","0.8803"
"HKDCNY.EX","港币中间价","2020-09-16","0.8752"
"HKDCNY.EX","港币中间价","2020-09-17","0.8732"
"HKDCNY.EX","港币中间价","2020-09-18","0.8721"
"HKDCNY.EX","港币中间价","2020-09-21","0.8722"
"HKDCNY.EX","港币中间价","2020-09-22","0.8758"
"HKDCNY.EX","港币中间价","2020-09-23","0.8772"
"HKDCNY.EX","港币中间价","2020-09-24","0.8778"
"HKDCNY.EX","港币中间价","2020-09-25","0.8790"
"HKDCNY.EX","港币中间价","2020-09-28","0.8806"
"HKDCNY.EX","港币中间价","2020-09-29","0.8796"
"HKDCNY.EX","港币中间价","2020-09-30","0.8787"
"HKDCNY.EX","港币中间价","2020-10-09","0.8748"
"HKDCNY.EX","港币中间价","2020-10-12","0.8661"
"HKDCNY.EX","港币中间价","2020-10-13","0.8683"
"HKDCNY.EX","港币中间价","2020-10-14","0.8706"
"HKDCNY.EX","港币中间价","2020-10-15","0.8693"
"HKDCNY.EX","港币中间价","2020-10-16","0.8688"
"HKDCNY.EX","港币中间价","2020-10-19","0.8646"
"HKDCNY.EX","港币中间价","2020-10-20","0.8636"
"HKDCNY.EX","港币中间价","2020-10-21","0.8617"
"HKDCNY.EX","港币中间价","2020-10-22","0.8588"
"HKDCNY.EX","港币中间价","2020-10-23","0.8607"
"HKDCNY.EX","港币中间价","2020-10-26","0.8610"
"HKDCNY.EX","港币中间价","2020-10-27","0.8644"
"HKDCNY.EX","港币中间价","2020-10-28","0.8670"
"HKDCNY.EX","港币中间价","2020-10-29","0.8678"
"HKDCNY.EX","港币中间价","2020-10-30","0.8672"
"HKDCNY.EX","港币中间价","2020-11-02","0.8648"
"HKDCNY.EX","港币中间价","2020-11-03","0.8638"
"HKDCNY.EX","港币中间价","2020-11-04","0.8612"
"HKDCNY.EX","港币中间价","2020-11-05","0.8626"
"HKDCNY.EX","港币中间价","2020-11-06","0.8550"
"HKDCNY.EX","港币中间价","2020-11-09","0.8528"
"HKDCNY.EX","港币中间价","2020-11-10","0.8500"
"HKDCNY.EX","港币中间价","2020-11-11","0.8521"
"HKDCNY.EX","港币中间价","2020-11-12","0.8542"
"HKDCNY.EX","港币中间价","2020-11-13","0.8548"
"HKDCNY.EX","港币中间价","2020-11-16","0.8519"
"HKDCNY.EX","港币中间价","2020-11-17","0.8482"
"HKDCNY.EX","港币中间价","2020-11-18","0.8461"
"HKDCNY.EX","港币中间价","2020-11-19","0.8447"
"HKDCNY.EX","港币中间价","2020-11-20","0.8485"
"HKDCNY.EX","港币中间价","2020-11-23","0.8477"
"HKDCNY.EX","港币中间价","2020-11-24","0.8490"
"HKDCNY.EX","港币中间价","2020-11-25","0.8482"
"HKDCNY.EX","港币中间价","2020-11-26","0.8486"
"HKDCNY.EX","港币中间价","2020-11-27","0.8484"
"HKDCNY.EX","港币中间价","2020-11-30","0.8487"
"HKDCNY.EX","港币中间价","2020-12-01","0.8504"
"HKDCNY.EX","港币中间价","2020-12-02","0.8464"
"HKDCNY.EX","港币中间价","2020-12-03","0.8461"
"HKDCNY.EX","港币中间价","2020-12-04","0.8451"
"HKDCNY.EX","港币中间价","2020-12-07","0.8433"
"HKDCNY.EX","港币中间价","2020-12-08","0.8428"
"HKDCNY.EX","港币中间价","2020-12-09","0.8426"
"HKDCNY.EX","港币中间价","2020-12-10","0.8446"
"HKDCNY.EX","港币中间价","2020-12-11","0.8438"
"HKDCNY.EX","港币中间价","2020-12-14","0.8432"
"HKDCNY.EX","港币中间价","2020-12-15","0.8441"
"HKDCNY.EX","港币中间价","2020-12-16","0.8431"
"HKDCNY.EX","港币中间价","2020-12-17","0.8431"
"HKDCNY.EX","港币中间价","2020-12-18","0.8425"
"HKDCNY.EX","港币中间价","2020-12-21","0.8450"
"HKDCNY.EX","港币中间价","2020-12-22","0.8434"
"HKDCNY.EX","港币中间价","2020-12-23","0.8456"
"HKDCNY.EX","港币中间价","2020-12-24","0.8431"
"HKDCNY.EX","港币中间价","2020-12-25","0.8427"
"HKDCNY.EX","港币中间价","2020-12-28","0.8414"
"HKDCNY.EX","港币中间价","2020-12-29","0.8441"
"HKDCNY.EX","港币中间价","2020-12-30","0.8426"
"HKDCNY.EX","港币中间价","2020-12-31","0.8416"
"HKDCNY.EX","港币中间价","2021-01-04","0.8436"
"HKDCNY.EX","港币中间价","2021-01-05","0.8353"
"HKDCNY.EX","港币中间价","2021-01-06","0.8333"
"HKDCNY.EX","港币中间价","2021-01-07","0.8333"
"HKDCNY.EX","港币中间价","2021-01-08","0.8346"
"HKDCNY.EX","港币中间价","2021-01-11","0.8351"
"HKDCNY.EX","港币中间价","2021-01-12","0.8359"
"HKDCNY.EX","港币中间价","2021-01-13","0.8332"
"HKDCNY.EX","港币中间价","2021-01-14","0.8350"
"HKDCNY.EX","港币中间价","2021-01-15","0.8336"
"HKDCNY.EX","港币中间价","2021-01-18","0.8363"
"HKDCNY.EX","港币中间价","2021-01-19","0.8369"
"HKDCNY.EX","港币中间价","2021-01-20","0.8364"
"HKDCNY.EX","港币中间价","2021-01-21","0.8346"
"HKDCNY.EX","港币中间价","2021-01-22","0.8336"
"HKDCNY.EX","港币中间价","2021-01-25","0.8361"
"HKDCNY.EX","港币中间价","2021-01-26","0.8366"
"HKDCNY.EX","港币中间价","2021-01-27","0.8342"
"HKDCNY.EX","港币中间价","2021-01-28","0.8365"
"HKDCNY.EX","港币中间价","2021-01-29","0.8346"
"HKDCNY.EX","港币中间价","2021-02-01","0.8335"
"HKDCNY.EX","港币中间价","2021-02-02","0.8350"
"HKDCNY.EX","港币中间价","2021-02-03","0.8343"
"HKDCNY.EX","港币中间价","2021-02-04","0.8334"
"HKDCNY.EX","港币中间价","2021-02-05","0.8347"
"HKDCNY.EX","港币中间价","2021-02-08","0.8343"
"HKDCNY.EX","港币中间价","2021-02-09","0.8324"
"HKDCNY.EX","港币中间价","2021-02-10","0.8306"
"HKDCNY.EX","港币中间价","2021-02-18","0.8324"
"HKDCNY.EX","港币中间价","2021-02-19","0.8336"
"HKDCNY.EX","港币中间价","2021-02-22","0.8327"
"HKDCNY.EX","港币中间价","2021-02-23","0.8321"
"HKDCNY.EX","港币中间价","2021-02-24","0.8334"
"HKDCNY.EX","港币中间价","2021-02-25","0.8320"
"HKDCNY.EX","港币中间价","2021-02-26","0.8345"
"HKDCNY.EX","港币中间价","2021-03-01","0.8348"
"HKDCNY.EX","港币中间价","2021-03-02","0.8332"
"HKDCNY.EX","港币中间价","2021-03-03","0.8323"
"HKDCNY.EX","港币中间价","2021-03-04","0.8348"
"HKDCNY.EX","港币中间价","2021-03-05","0.8363"
"HKDCNY.EX","港币中间价","2021-03-08","0.8346"
"HKDCNY.EX","港币中间价","2021-03-09","0.8412"
"HKDCNY.EX","港币中间价","2021-03-10","0.8388"
"HKDCNY.EX","港币中间价","2021-03-11","0.8372"
"HKDCNY.EX","港币中间价","2021-03-12","0.8358"
"HKDCNY.EX","港币中间价","2021-03-15","0.8374"
"HKDCNY.EX","港币中间价","2021-03-16","0.8375"
"HKDCNY.EX","港币中间价","2021-03-17","0.8367"
"HKDCNY.EX","港币中间价","2021-03-18","0.8354"
"HKDCNY.EX","港币中间价","2021-03-19","0.8383"
"HKDCNY.EX","港币中间价","2021-03-22","0.8394"
"HKDCNY.EX","港币中间价","2021-03-23","0.8375"
"HKDCNY.EX","港币中间价","2021-03-24","0.8396"
"HKDCNY.EX","港币中间价","2021-03-25","0.8403"
"HKDCNY.EX","港币中间价","2021-03-26","0.8414"
"HKDCNY.EX","港币中间价","2021-03-29","0.8420"
"HKDCNY.EX","港币中间价","2021-03-30","0.8444"
"HKDCNY.EX","港币中间价","2021-03-31","0.8452"
"HKDCNY.EX","港币中间价","2021-04-01","0.8437"
"HKDCNY.EX","港币中间价","2021-04-02","0.8444"
"HKDCNY.EX","港币中间价","2021-04-06","0.8427"
"HKDCNY.EX","港币中间价","2021-04-07","0.8408"
"HKDCNY.EX","港币中间价","2021-04-08","0.8409"
"HKDCNY.EX","港币中间价","2021-04-09","0.8410"
"HKDCNY.EX","港币中间价","2021-04-12","0.8432"
"HKDCNY.EX","港币中间价","2021-04-13","0.8420"
"HKDCNY.EX","港币中间价","2021-04-14","0.8408"
"HKDCNY.EX","港币中间价","2021-04-15","0.8408"
"HKDCNY.EX","港币中间价","2021-04-16","0.8406"
"HKDCNY.EX","港币中间价","2021-04-19","0.8393"
"HKDCNY.EX","港币中间价","2021-04-20","0.8382"
"HKDCNY.EX","港币中间价","2021-04-21","0.8380"
"HKDCNY.EX","港币中间价","2021-04-22","0.8360"
"HKDCNY.EX","港币中间价","2021-04-23","0.8367"
"HKDCNY.EX","港币中间价","2021-04-26","0.8365"
"HKDCNY.EX","港币中间价","2021-04-27","0.8366"
"HKDCNY.EX","港币中间价","2021-04-28","0.8355"
"HKDCNY.EX","港币中间价","2021-04-29","0.8337"
"HKDCNY.EX","港币中间价","2021-04-30","0.8331"
"HKDCNY.EX","港币中间价","2021-05-06","0.8352"
"HKDCNY.EX","港币中间价","2021-05-07","0.8325"
"HKDCNY.EX","港币中间价","2021-05-10","0.8296"
"HKDCNY.EX","港币中间价","2021-05-11","0.8274"
"HKDCNY.EX","港币中间价","2021-05-12","0.8272"
"HKDCNY.EX","港币中间价","2021-05-13","0.8319"
"HKDCNY.EX","港币中间价","2021-05-14","0.8307"
"HKDCNY.EX","港币中间价","2021-05-18","0.8287"
"HKDCNY.EX","港币中间价","2021-05-19","0.8275"
"HKDCNY.EX","港币中间价","2021-05-20","0.8302"
"HKDCNY.EX","港币中间价","2021-05-21","0.8283"
"HKDCNY.EX","港币中间价","2021-05-24","0.8296"
"HKDCNY.EX","港币中间价","2021-05-25","0.8279"
"HKDCNY.EX","港币中间价","2021-05-26","0.8258"
"HKDCNY.EX","港币中间价","2021-05-27","0.8248"
"HKDCNY.EX","港币中间价","2021-05-28","0.8228"
"HKDCNY.EX","港币中间价","2021-05-31","0.8204"
"HKDCNY.EX","港币中间价","2021-06-01","0.8191"
"HKDCNY.EX","港币中间价","2021-06-02","0.8219"
"HKDCNY.EX","港币中间价","2021-06-03","0.8224"
"HKDCNY.EX","港币中间价","2021-06-04","0.8258"
"HKDCNY.EX","港币中间价","2021-06-07","0.8246"
"HKDCNY.EX","港币中间价","2021-06-08","0.8237"
"HKDCNY.EX","港币中间价","2021-06-09","0.8242"
"HKDCNY.EX","港币中间价","2021-06-10","0.8243"
"HKDCNY.EX","港币中间价","2021-06-11","0.8229"
"HKDCNY.EX","港币中间价","2021-06-15","0.8254"
"HKDCNY.EX","港币中间价","2021-06-16","0.8254"
"HKDCNY.EX","港币中间价","2021-06-17","0.8282"
"HKDCNY.EX","港币中间价","2021-06-18","0.8289"
"HKDCNY.EX","港币中间价","2021-06-21","0.8315"
"HKDCNY.EX","港币中间价","2021-06-22","0.8322"
"HKDCNY.EX","港币中间价","2021-06-23","0.8321"
"HKDCNY.EX","港币中间价","2021-06-24","0.8348"
"HKDCNY.EX","港币中间价","2021-06-25","0.8341"
"HKDCNY.EX","港币中间价","2021-06-28","0.8320"
"HKDCNY.EX","港币中间价","2021-06-29","0.8318"
"HKDCNY.EX","港币中间价","2021-06-30","0.8321"
"HKDCNY.EX","港币中间价","2021-07-01","0.8334"
"HKDCNY.EX","港币中间价","2021-07-02","0.8334"
"HKDCNY.EX","港币中间价","2021-07-05","0.8330"
"HKDCNY.EX","港币中间价","2021-07-06","0.8318"
"HKDCNY.EX","港币中间价","2021-07-07","0.8338"
"HKDCNY.EX","港币中间价","2021-07-08","0.8329"
"HKDCNY.EX","港币中间价","2021-07-09","0.8336"
"HKDCNY.EX","港币中间价","2021-07-12","0.8340"
"HKDCNY.EX","港币中间价","2021-07-13","0.8338"
"HKDCNY.EX","港币中间价","2021-07-14","0.8344"
"HKDCNY.EX","港币中间价","2021-07-15","0.8322"
"HKDCNY.EX","港币中间价","2021-07-16","0.8330"
"HKDCNY.EX","港币中间价","2021-07-19","0.8329"
"HKDCNY.EX","港币中间价","2021-07-20","0.8346"
"HKDCNY.EX","港币中间价","2021-07-21","0.8342"
"HKDCNY.EX","港币中间价","2021-07-22","0.8317"
"HKDCNY.EX","港币中间价","2021-07-23","0.8320"
"HKDCNY.EX","港币中间价","2021-07-26","0.8334"
"HKDCNY.EX","港币中间价","2021-07-27","0.8323"
"HKDCNY.EX","港币中间价","2021-07-28","0.8342"
"HKDCNY.EX","港币中间价","2021-07-29","0.8350"
"HKDCNY.EX","港币中间价","2021-07-30","0.8312"
"HKDCNY.EX","港币中间价","2021-08-02","0.8318"
"HKDCNY.EX","港币中间价","2021-08-03","0.8310"
"HKDCNY.EX","港币中间价","2021-08-04","0.8314"
"HKDCNY.EX","港币中间价","2021-08-05","0.8318"
"HKDCNY.EX","港币中间价","2021-08-06","0.8310"
"HKDCNY.EX","港币中间价","2021-08-09","0.8334"
"HKDCNY.EX","港币中间价","2021-08-10","0.8332"
"HKDCNY.EX","港币中间价","2021-08-11","0.8331"
"HKDCNY.EX","港币中间价","2021-08-12","0.8324"
